@relation 'allData-weka.filters.unsupervised.attribute.Remove-R1-3,7,9-23,25-28-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 2 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 4 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute Unemployment_rate_2015 numeric
@attribute Median_Household_Income_2015 numeric
@attribute poverty_rate numeric
@attribute college_rate numeric
@attribute crime_rate_per_100000 numeric
@attribute cluster {cluster1,cluster2,cluster3,cluster4}

@data
0.175676,0.182844,0.335079,0.653846,0.103463,cluster4
0.364865,0.138429,0.314136,0.590659,0.041778,cluster1
0.18018,0.2312,0.298429,0.67033,0.295322,cluster4
0.162162,0.215444,0.295812,0.538462,0.139506,cluster1
0.135135,0.458769,0.157068,0.478022,0.115174,cluster3
0.274775,0.197241,0.303665,0.615385,0.08505,cluster4
0.27027,0.137497,0.34555,0.57967,0.139286,cluster1
0.337838,0.141875,0.230366,0.667582,0.088269,cluster4
0.211712,0.183368,0.350785,0.513736,0.134357,cluster1
0.306306,0.134264,0.36911,0.604396,0.093239,cluster1
0.193694,0.267227,0.185864,0.642857,0.108698,cluster4
0.081081,0.374104,0.128272,0.546703,0.095768,cluster3
0.373874,0.182164,0.212042,0.524725,0.051267,cluster1
0.324324,0.151661,0.348168,0.642857,0.106895,cluster4
0.175676,0.198532,0.371728,0.60989,0.462518,cluster1
0.225225,0.274634,0.225131,0.700549,0.144666,cluster4
0.121622,0.230792,0.253927,0.554945,0.173917,cluster1
0.211712,0.184135,0.308901,0.524725,0.124088,cluster1
0.405405,0.134429,0.269634,0.436813,0.236829,cluster1
0.171171,0.270984,0.193717,0.747253,0.127158,cluster4
0.220721,0.222375,0.282723,0.590659,0.092555,cluster4
0.198198,0.24185,0.28534,0.587912,0.157527,cluster4
0.085586,0.383541,0.274869,0.403846,0.164305,cluster3
0.22973,0.181455,0.560209,0.576923,0.594415,cluster2
0.220721,0.194435,0.243455,0.598901,0.1453,cluster4
0.216216,0.203124,0.240838,0.653846,0.077988,cluster4
0.081081,0.489117,0.094241,0.706044,0.076918,cluster3
0.117117,0.304934,0.180628,0.67033,0.04534,cluster4
0.13964,0.224618,0.274869,0.728022,0.134408,cluster4
0.121622,0.287546,0.185864,0.728022,0.079691,cluster4
0.121622,0.239685,0.164921,0.516484,0,cluster1
0.054054,0.259888,0.337696,0.645604,0.135405,cluster4
0.103604,0.324602,0.104712,0.557692,0.013217,cluster3
0.144144,0.311157,0.164921,0.648352,0.073964,cluster4
0.063063,0.688921,0.026178,0.475275,0.035037,cluster3
0.220721,0.240287,0.26178,0.667582,0.207151,cluster4
0.117117,0.271848,0.167539,0.722527,0.087676,cluster4
0.108108,0.457663,0.062827,0.711538,0.044634,cluster3
0.058559,0.36428,0.196335,0.645604,0.075434,cluster4
0.328829,0.192173,0.235602,0.60989,0.044198,cluster4
0.117117,0.266548,0.170157,0.554945,0.021463,cluster4
0.135135,0.257791,0.232984,0.642857,0.043236,cluster4
0.153153,0.270479,0.15445,0.744505,0.089169,cluster4
0.067568,0.530862,0.096859,0.590659,0.06557,cluster3
0.09009,0.413568,0.075916,0.697802,0.106951,cluster3
0.072072,0.32935,0.117801,0.769231,0.051918,cluster4
0.117117,0.284207,0.170157,0.604396,0.062917,cluster4
0.103604,0.284216,0.159686,0.667582,0.029462,cluster4
0.09009,0.238083,0.230366,0.681319,0.064913,cluster4
0.076577,0.362998,0.128272,0.68956,0.079267,cluster4
0.130631,0.268683,0.15445,0.799451,0.055906,cluster4
0.067568,0.446654,0.198953,0.450549,0.228842,cluster3
0.09009,0.324078,0.102094,0.708791,0.047495,cluster4
0.198198,0.290731,0.151832,0.673077,0.051325,cluster4
0.112613,0.390657,0.094241,0.653846,0.027753,cluster3
0.211712,0.283187,0.212042,0.760989,0.131046,cluster4
0.103604,0.301992,0.123037,0.722527,0.032634,cluster4
0.216216,0.252539,0.180628,0.648352,0.139544,cluster4
0.09009,0.288362,0.162304,0.747253,0.096054,cluster4
0.126126,0.316982,0.141361,0.631868,0.024785,cluster4
0.288288,0.232152,0.23822,0.634615,0.105641,cluster4
0.103604,0.270567,0.099476,0.681319,0.015883,cluster4
0.135135,0.293177,0.133508,0.629121,0.02589,cluster4
0.121622,0.22556,0.172775,0.541209,0.028406,cluster4
0.13964,0.386172,0.109948,0.618132,0.024079,cluster3
0.076577,0.284158,0.120419,0.571429,0.057431,cluster3
0.063063,0.312186,0.201571,0.543956,0.091959,cluster3
0.099099,0.365561,0.117801,0.673077,0.083897,cluster4
0.18018,0.17431,0.41623,0.667582,0.171486,cluster4
0.22973,0.320321,0.099476,0.585165,0.017762,cluster3
0.103604,0.248374,0.225131,0.552198,0.054651,cluster4
0.108108,0.346708,0.094241,0.629121,0.065172,cluster3
0.18018,0.269295,0.201571,0.692308,0.164173,cluster4
0.162162,0.304361,0.162304,0.618132,0.040743,cluster4
0.063063,0.271673,0.157068,0.686813,0.129126,cluster4
0.121622,0.266819,0.115183,0.634615,0.039239,cluster4
0.040541,0.34896,0.164921,0.637363,0.052371,cluster4
0.063063,0.264121,0.212042,0.538462,0.064537,cluster4
0.130631,0.270674,0.172775,0.651099,0,cluster4
0.04955,0.457925,0.13089,0.563187,0.094237,cluster3
0.108108,0.315156,0.138743,0.684066,0.05621,cluster4
0.153153,0.276168,0.15445,0.758242,0.083006,cluster4
0.171171,0.22754,0.232984,0.598901,0.113126,cluster4
0.072072,0.281974,0.159686,0.552198,0.01204,cluster3
0.108108,0.304604,0.17801,0.68956,0.144949,cluster4
0.076577,0.294866,0.102094,0.733516,0.040837,cluster4
0.081081,0.33401,0.295812,0.447802,0.258087,cluster1
0.184685,0.284935,0.13089,0.662088,0,cluster4
0.094595,0.248782,0.175393,0.604396,0.106333,cluster4
0.135135,0.329505,0.125654,0.684066,0.022077,cluster4
0.081081,0.358901,0.120419,0.538462,0.075493,cluster3
0.013514,0.316176,0.136126,0.535714,0.498247,cluster3
0.099099,0.306021,0.138743,0.664835,0.043147,cluster4
0.144144,0.264519,0.243455,0.695055,0.136073,cluster4
0.058559,0.679611,0.041885,0.596154,0.060996,cluster3
0.099099,0.549492,0.096859,0.802198,0.060658,cluster3
0.108108,0.331612,0.117801,0.574176,0,cluster3
0.081081,0.314059,0.248691,0.664835,0.115576,cluster4
0.072072,0.369648,0.133508,0.538462,0.052031,cluster3
0.045045,0.305118,0.157068,0.67033,0.063055,cluster4
0.193694,0.235287,0.188482,0.615385,0.11107,cluster4
0.117117,0.251888,0.204188,0.662088,0.082394,cluster4
0.108108,0.231734,0.235602,0.711538,0.048595,cluster4
0.09009,0.339582,0.070681,0.593407,0.023422,cluster3
0.189189,0.220405,0.251309,0.700549,0.060639,cluster4
0.108108,0.306788,0.136126,0.68956,0.064283,cluster4
0.063063,0.635254,0.041885,0.576923,0.03779,cluster3
0.130631,0.244161,0.167539,0.497253,0.060128,cluster1
0.067568,0.327059,0.133508,0.879121,0.068084,cluster4
0.067568,0.305545,0.212042,0.615385,0.045748,cluster4
0.085586,0.519513,0.036649,0.725275,0.035184,cluster3
0.085586,0.278382,0.212042,0.717033,0.038512,cluster4
0.279279,0.094936,0.570681,0.428571,0.137379,cluster2
0.171171,0.179494,0.337696,0.467033,0,cluster1
0.256757,0.137769,0.387435,0.401099,0.03461,cluster2
0.261261,0.097994,0.403141,0.527473,0.051999,cluster2
0.279279,0.092936,0.45288,0.461538,0,cluster2
0.27027,0.072006,0.756545,0.43956,0.086863,cluster2
0.198198,0.106906,0.418848,0.445055,0,cluster2
0.288288,0.160622,0.32199,0.456044,0,cluster1
0.265766,0.087791,0.513089,0.351648,0.064472,cluster2
0.198198,0.121119,0.434555,0.568681,0.079996,cluster1
0.481982,0.039464,0.950262,0.585165,0.162834,cluster2
0.27027,0.150166,0.387435,0.549451,0,cluster1
0.346847,0.091898,0.513089,0.453297,0.185939,cluster2
0.369369,0.029649,0.685864,0.563187,0.053184,cluster2
0.243243,0.114838,0.486911,0.615385,0.030872,cluster2
0.18018,0.129235,0.390052,0.414835,0,cluster1
0.135135,0.366153,0.15445,0.686813,0.08425,cluster4
0.202703,0.119449,0.549738,0.508242,0.093418,cluster2
0.265766,0.131031,0.353403,0.431319,0.140723,cluster1
0.256757,0.245792,0.287958,0.434066,0.028915,cluster1
0.256757,0.19227,0.390052,0.494505,0.011753,cluster1
0.184685,0.11911,0.371728,0.543956,0.245297,cluster1
0.211712,0.223453,0.387435,0.620879,0.031842,cluster4
0.184685,0.189076,0.450262,0.656593,0.113027,cluster4
0.189189,0.157894,0.575916,0.601648,0.402636,cluster2
0.459459,0.011368,0.910995,0.31044,0.036338,cluster2
0.486486,0.026513,0.806283,0.335165,0.018764,cluster2
0.689189,0.057909,0.76178,0.192308,0,cluster2
0.175676,0.159233,0.32199,0.642857,0.073821,cluster4
0.234234,0.227608,0.295812,0.675824,0.165683,cluster4
0.27027,0.11842,0.410995,0.489011,0.003388,cluster2
0.59009,0.034085,0.782723,0.337912,0.160923,cluster2
0.310811,0.057773,0.589005,0.417582,0.359632,cluster2
0.189189,0.131245,0.455497,0.590659,0.127045,cluster1
0.382883,0.072685,0.609948,0.626374,0.021684,cluster2
0.166667,0.199416,0.395288,0.508242,0.014136,cluster1
0.135135,0.294264,0.295812,0.546703,0.02942,cluster1
0.211712,0.149894,0.405759,0.678571,0.191218,cluster4
0.243243,0.160826,0.366492,0.56044,0,cluster1
0.193694,0.125333,0.442408,0.46978,0.028631,cluster2
0.166667,0.196144,0.32199,0.634615,0.035311,cluster4
0.400901,0.035202,0.884817,0.373626,0.369,cluster2
0.193694,0.172155,0.353403,0.604396,0.057711,cluster1
0.234234,0.184319,0.45288,0.571429,0.141553,cluster1
0.126126,0.432868,0.212042,0.450549,0.051685,cluster3
0.247748,0.115022,0.434555,0.434066,0.106577,cluster2
0.243243,0.14671,0.421466,0.412088,0.148239,cluster2
0.247748,0.155321,0.382199,0.475275,0.041718,cluster1
0.265766,0.110382,0.473822,0.381868,0.052879,cluster2
0.193694,0.147312,0.489529,0.554945,0.098343,cluster2
0.193694,0.136856,0.426702,0.692308,0,cluster4
0.355856,0.049968,0.672775,0.315934,0,cluster2
0.193694,0.146758,0.520942,0.346154,0.08989,cluster2
0.310811,0.122546,0.445026,0.480769,0.214118,cluster2
0.193694,0.19927,0.384817,0.692308,0.029385,cluster4
0.274775,0.144487,0.358639,0.574176,0.0092,cluster1
0.247748,0.08817,0.609948,0.502747,0.135277,cluster2
0.171171,0.165845,0.264398,0.505495,0.079469,cluster1
0.189189,0.151991,0.332461,0.519231,0,cluster1
0.400901,0.034687,0.730366,0.384615,0,cluster2
0.103604,0.344951,0.133508,0.615385,0.046387,cluster3
0.135135,0.112372,0.390052,0.381868,0.163821,cluster1
0.351351,0.04558,0.617801,0.423077,0,cluster2
0.184685,0.144147,0.455497,0.456044,0.083198,cluster2
0.157658,0.172252,0.342932,0.409341,0,cluster1
0.252252,0.188348,0.358639,0.667582,0.043364,cluster4
0.391892,0.051356,0.774869,0.478022,0.207293,cluster2
0.256757,0.06388,0.615183,0.32967,0.040703,cluster2
0.234234,0.198843,0.340314,0.607143,0.186845,cluster1
0.202703,0.149535,0.303665,0.516484,0.030323,cluster1
0.202703,0.144128,0.28534,0.442308,0.037147,cluster1
0.337838,0.078403,0.518325,0.464286,0.19024,cluster2
0.148649,0.186649,0.295812,0.486264,0.012064,cluster1
0.283784,0.080655,0.507853,0.409341,0.074749,cluster2
0.216216,0.170582,0.403141,0.554945,0.218734,cluster1
0.378378,0.045094,0.764398,0.450549,0.169585,cluster2
0.274775,0.127129,0.447644,0.417582,0,cluster2
0.243243,0.168146,0.356021,0.538462,0.033526,cluster1
0.391892,0.054764,0.646597,0.241758,0,cluster2
0.288288,0.119624,0.507853,0.502747,0.065344,cluster2
0.238739,0.127837,0.387435,0.442308,0,cluster1
0.288288,0.109935,0.646597,0.401099,0.156106,cluster2
0.171171,0.168223,0.397906,0.362637,0.120022,cluster1
0.103604,0.347368,0.128272,0.42033,0.044784,cluster3
0.121622,0.227608,0.206806,0.376374,0.09217,cluster1
0.126126,0.190144,0.332461,0.387363,0.097859,cluster1
0.144144,0.141477,0.379581,0.406593,0.156875,cluster1
0.162162,0.162505,0.311518,0.53022,0.122745,cluster1
0.193694,0.22322,0.21466,0.472527,0.171963,cluster1
0.211712,0.109333,0.324607,0.475275,0.247597,cluster1
0.171171,0.181824,0.314136,0.337912,0.075954,cluster1
0.076577,0.271547,0.356021,0.398352,0.203579,cluster1
0.126126,0.246588,0.32199,0.538462,0.21355,cluster1
0.198198,0.122469,0.45288,0.510989,0.309567,cluster2
0.121622,0.209464,0.191099,0.431319,0.196298,cluster1
0.130631,0.26814,0.230366,0.428571,0.145928,cluster1
0.211712,0.257257,0.246073,0.53022,0.115775,cluster1
0.112613,0.259412,0.303665,0.467033,0.202083,cluster1
0.189189,0.201386,0.253927,0.299451,0.091712,cluster1
0.252252,0.091014,0.356021,0.667582,0.062093,cluster4
0.135135,0.389317,0.133508,0.587912,0.104797,cluster3
0.157658,0.143293,0.340314,0.428571,0.224611,cluster1
0.130631,0.22655,0.206806,0.271978,0.175575,cluster1
0.108108,0.30241,0.157068,0.612637,0.096571,cluster4
0.238739,0.197377,0.230366,0.535714,0.072682,cluster1
0.121622,0.409801,0.104712,0.571429,0.058837,cluster3
0.135135,0.356882,0.141361,0.667582,0.192604,cluster4
0.099099,0.325214,0.188482,0.475275,0.232094,cluster3
0.18018,0.230453,0.232984,0.434066,0.107516,cluster1
0.189189,0.151418,0.342932,0.412088,0.111412,cluster1
0.148649,0.151661,0.298429,0.486264,0.088367,cluster1
0.198198,0.144516,0.295812,0.379121,0.097872,cluster1
0.121622,0.196503,0.240838,0.42033,0.040369,cluster1
0.126126,0.209065,0.348168,0.376374,0.030423,cluster1
0.18018,0.13508,0.390052,0.387363,0.117071,cluster1
0.225225,0.097907,0.418848,0.445055,0.099096,cluster2
0.279279,0.087626,0.544503,0.307692,0.219963,cluster2
0.148649,0.267402,0.185864,0.612637,0.104684,cluster4
0.108108,0.240986,0.175393,0.409341,0.082389,cluster1
0.108108,0.203066,0.240838,0.423077,0,cluster1
0.103604,0.203784,0.350785,0.596154,0.346377,cluster4
0.103604,0.154059,0.337696,0.513736,0.080836,cluster1
0.148649,0.1467,0.316754,0.307692,0.063841,cluster1
0.162162,0.189902,0.340314,0.538462,0.220088,cluster1
0.216216,0.081801,0.437173,0.516484,0.005997,cluster2
0.081081,0.193688,0.212042,0.42033,0.073297,cluster1
0.13964,0.211056,0.269634,0.425824,0.070727,cluster1
0.207207,0.133099,0.358639,0.519231,0.179598,cluster1
0.274775,0.10214,0.418848,0.461538,0.253555,cluster2
0.184685,0.247267,0.358639,0.543956,0.572894,cluster1
0.112613,0.202221,0.277487,0.478022,0.232519,cluster1
0.135135,0.348067,0.167539,0.67033,0.112668,cluster4
0.162162,0.205959,0.293194,0.615385,0.078738,cluster4
0.094595,0.169524,0.316754,0.42033,0.027442,cluster1
0.202703,0.173262,0.306283,0.472527,0.242509,cluster1
0.135135,0.266305,0.185864,0.467033,0.057594,cluster1
0.13964,0.181786,0.329843,0.467033,0.2499,cluster1
0.13964,0.220356,0.269634,0.412088,0.032981,cluster1
0.153153,0.307652,0.172775,0.461538,0.094284,cluster3
0.234234,0.162359,0.293194,0.346154,0.135358,cluster1
0.108108,0.173912,0.340314,0.337912,0.067545,cluster1
0.130631,0.146059,0.350785,0.538462,0.376016,cluster1
0.157658,0.176553,0.230366,0.464286,0.143602,cluster1
0.184685,0.12476,0.327225,0.478022,0.058358,cluster1
0.157658,0.204609,0.246073,0.384615,0.136137,cluster1
0.117117,0.178659,0.324607,0.414835,0.137077,cluster1
0.117117,0.197561,0.219895,0.351648,0.015102,cluster1
0.189189,0.166816,0.329843,0.436813,0.091183,cluster1
0.18018,0.100858,0.465969,0.28022,0.38682,cluster2
0.13964,0.268247,0.243455,0.277473,0.085045,cluster1
0.153153,0.205367,0.219895,0.447802,0.057241,cluster1
0.144144,0.180339,0.298429,0.447802,0.08395,cluster1
0.220721,0.158486,0.445026,0.357143,0.2974,cluster2
0.198198,0.130983,0.447644,0.326923,0.121544,cluster2
0.126126,0.225531,0.243455,0.618132,0.141299,cluster4
0.13964,0.206056,0.460733,0.409341,0.067173,cluster1
0.202703,0.103674,0.439791,0.535714,0.202996,cluster2
0.085586,0.32103,0.128272,0.376374,0.036692,cluster3
0.274775,0.08683,0.534031,0.412088,0.175116,cluster2
0.324324,0.065307,0.520942,0.351648,0.557317,cluster2
0.108108,0.236219,0.159686,0.401099,0.081927,cluster1
0.153153,0.186814,0.251309,0.598901,0.157343,cluster4
0.157658,0.172631,0.348168,0.406593,0.148205,cluster1
0.126126,0.19526,0.308901,0.307692,0.044837,cluster1
0.108108,0.48205,0.096859,0.576923,0.056216,cluster3
0.157658,0.178941,0.298429,0.494505,0.230609,cluster1
0.18018,0.231656,0.282723,0.631868,0.221147,cluster4
0.099099,0.13972,0.301047,0.450549,0,cluster1
0.108108,0.273004,0.175393,0.417582,0.043802,cluster1
0.189189,0.165835,0.366492,0.596154,0.093976,cluster1
0.166667,0.305487,0.164921,0.445055,0.138062,cluster3
0.234234,0.108557,0.36911,0.357143,0.202953,cluster2
0.274775,0.108489,0.465969,0.431319,0.17896,cluster2
0.09009,0.496233,0.070681,0.57967,0.077095,cluster3
0.22973,0.11877,0.403141,0.370879,0.147053,cluster2
0.157658,0.290391,0.151832,0.549451,0.191474,cluster3
0.193694,0.177931,0.314136,0.587912,0.150012,cluster1
0.126126,0.375464,0.17801,0.489011,0.169287,cluster3
0.135135,0.185077,0.287958,0.434066,0.079198,cluster1
0.18018,0.145205,0.306283,0.445055,0.038415,cluster1
0.121622,0.178922,0.256545,0.35989,0.03402,cluster1
0.153153,0.168835,0.319372,0.409341,0.649079,cluster1
0.283784,0.05123,0.413613,0.467033,0.215225,cluster2
0.130631,0.182533,0.282723,0.538462,0.090341,cluster1
0.216216,0.154156,0.34555,0.423077,0.110558,cluster1
0.274775,0.18729,0.23822,0.502747,0.235361,cluster1
0.184685,0.179708,0.287958,0.340659,0.069235,cluster1
0.279279,0.159466,0.280105,0.593407,0.290606,cluster1
0.216216,0.116896,0.426702,0.398352,0.054419,cluster2
0.148649,0.167874,0.32199,0.519231,0.229086,cluster1
0.135135,0.281916,0.191099,0.557692,0.158961,cluster4
0.220721,0.146516,0.356021,0.403846,0.097543,cluster1
0.184685,0.093897,0.437173,0.445055,0.058285,cluster2
0.148649,0.199251,0.353403,0.497253,0.099469,cluster1
0.067568,0.199493,0.26178,0.467033,0.053401,cluster1
0.198198,0.094558,0.442408,0.35989,0.14802,cluster2
0.189189,0.146147,0.544503,0.472527,1,cluster2
0.072072,0.176582,0.293194,0.593407,0.041818,cluster4
0.220721,0.175854,0.617801,0.656593,0.119806,cluster2
0.144144,0.114294,0.586387,0.804945,0.16055,cluster4
0.148649,0.276353,0.146597,0.505495,0.156862,cluster3
0.085586,0.257218,0.172775,0.662088,0.161906,cluster4
0.063063,0.228181,0.212042,0.760989,0,cluster4
0.099099,0.220405,0.251309,0.623626,0.132085,cluster4
0.067568,0.168786,0.306283,0.637363,0.057244,cluster4
0.067568,0.238976,0.180628,0.843407,0.116734,cluster4
0.031532,0.204105,0.136126,0.796703,0.062316,cluster4
0.058559,0.32769,0.159686,0.71978,0.118166,cluster4
0.099099,0.146448,0.311518,0.656593,0.161507,cluster4
0.022523,0.359532,0.086387,0.802198,0,cluster4
0.103604,0.203182,0.209424,0.513736,0.14071,cluster1
0.175676,0.244345,0.23822,0.656593,0.1505,cluster4
0.054054,0.334582,0.17801,0.475275,0.104278,cluster3
0.040541,0.224191,0.21466,0.590659,0,cluster4
0.324324,0.08516,0.528796,0.593407,0.203085,cluster2
0.108108,0.145516,0.34555,0.502747,0.129927,cluster1
0.198198,0.199755,0.21466,0.428571,0,cluster1
0.108108,0.206629,0.403141,0.758242,0.29303,cluster4
0.103604,0.38458,0.133508,0.607143,0.063017,cluster3
0.072072,0.219191,0.212042,0.417582,0.083041,cluster1
0.144144,0.160078,0.387435,0.648352,0.221161,cluster4
0.072072,0.328728,0.198953,0.587912,0.163129,cluster4
0.036036,0.166573,0.274869,0.653846,0,cluster4
0.369369,0.139671,0.356021,0.678571,0.129043,cluster4
0.018018,0.208658,0.209424,0.510989,0.032653,cluster1
0.081081,0.261907,0.162304,0.56044,0.050652,cluster4
0.081081,0.179572,0.280105,0.510989,0.086428,cluster1
0.297297,0.162029,0.264398,0.634615,0.013054,cluster4
0.094595,0.214589,0.295812,0.563187,0.162709,cluster1
0.112613,0.183455,0.290576,0.620879,0.204939,cluster4
0.135135,0.220842,0.196335,0.445055,0.13878,cluster1
0.157658,0.194406,0.240838,0.340659,0,cluster1
0.144144,0.147671,0.269634,0.64011,0.093474,cluster4
0.117117,0.177407,0.356021,0.626374,0.071877,cluster4
0.031532,0.267916,0.146597,0.785714,0,cluster4
0.117117,0.192814,0.290576,0.582418,0.119699,cluster4
0.103604,0.1873,0.185864,0.461538,0.094663,cluster1
0.153153,0.248277,0.243455,0.60989,0.112091,cluster4
0.063063,0.4398,0.070681,0.714286,0.15924,cluster3
0.153153,0.157787,0.431937,0.541209,0.215691,cluster1
0.157658,0.279964,0.324607,0.645604,0.053836,cluster4
0.292793,0.132711,0.32199,0.510989,0.073665,cluster1
0.031532,0.27147,0.123037,0.777473,0.273846,cluster4
0.112613,0.191872,0.295812,0.549451,0.143862,cluster1
0.085586,0.360736,0.117801,0.596154,0.179664,cluster3
0.045045,0.247238,0.146597,0.489011,0.060838,cluster3
0.09009,0.239831,0.175393,0.645604,0.046005,cluster4
0.072072,0.203726,0.280105,0.637363,0,cluster4
0.144144,0.260033,0.172775,0.67033,0,cluster4
0.058559,0.231093,0.175393,0.667582,0.087765,cluster4
0.162162,0.123983,0.34555,0.313187,0.104599,cluster1
0.067568,0.258616,0.133508,0.456044,0,cluster3
0.067568,0.334272,0.157068,0.590659,0.16072,cluster3
0.063063,0.249354,0.206806,0.667582,0.102392,cluster4
0.036036,0.249034,0.185864,0.788462,0.034575,cluster4
0.13964,0.27046,0.198953,0.78022,0,cluster4
0.072072,0.303099,0.170157,1,0,cluster4
0.121622,0.2129,0.269634,0.791209,0,cluster4
0.031532,0.302662,0.117801,0.634615,0,cluster4
0.058559,0.308312,0.170157,0.81044,0,cluster4
0.040541,0.190717,0.175393,0.623626,0,cluster4
0.085586,0.232627,0.185864,0.541209,0,cluster4
0.031532,0.319583,0.227749,0.653846,0.061754,cluster4
0.085586,0.26113,0.172775,0.634615,0.033954,cluster4
0.045045,0.316952,0.094241,0.662088,0.020141,cluster4
0.072072,0.423519,0.078534,0.717033,0.052817,cluster3
0.027027,0.322292,0.125654,0.642857,0.025624,cluster4
0.004505,0.314787,0.094241,0.717033,0.055804,cluster4
0.022523,0.307458,0.167539,0.791209,0.144619,cluster4
0.018018,0.333583,0.112565,0.881868,0.04977,cluster4
0.054054,0.277042,0.138743,0.71978,0,cluster4
0.036036,0.270373,0.157068,0.384615,0,cluster3
0.040541,0.331058,0.136126,0.519231,0.012406,cluster3
0.022523,0.272994,0.172775,0.733516,0.041367,cluster4
0.081081,0.254344,0.243455,0.442308,0.066601,cluster1
0.036036,0.206211,0.295812,0.563187,0.061404,cluster1
0.063063,0.243646,0.198953,0.445055,0.071463,cluster1
0.031532,0.240248,0.15445,0.706044,0.028809,cluster4
0.067568,0.284042,0.125654,0.532967,0.085837,cluster3
0.067568,0.253141,0.175393,0.565934,0.050432,cluster4
0.072072,0.344747,0.287958,0.527473,0.269745,cluster3
0.013514,0.221841,0.196335,0.818681,0,cluster4
0.054054,0.302817,0.141361,0.656593,0,cluster4
0.027027,0.213745,0.206806,0.686813,0.018089,cluster4
0.031532,0.269945,0.185864,0.835165,0,cluster4
0.040541,0.166379,0.21466,0.700549,0,cluster4
0.085586,0.270392,0.138743,0.651099,0.09954,cluster4
0.027027,0.18729,0.230366,0.733516,0,cluster4
0.027027,0.211143,0.172775,0.741758,0,cluster4
0.031532,0.329961,0.115183,0.799451,0.028298,cluster4
0.022523,0.32767,0.120419,0.634615,0,cluster4
0.058559,0.213832,0.175393,0.736264,0,cluster4
0.099099,0.264053,0.227749,0.565934,0.155317,cluster4
0.04955,0.409772,0.081152,0.697802,0.048994,cluster3
0.018018,0.242219,0.175393,0.708791,0,cluster4
0.022523,0.268159,0.227749,0.85989,0,cluster4
0.067568,0.195717,0.217277,0.807692,0.038861,cluster4
0.027027,0.267363,0.175393,0.706044,0.016022,cluster4
0.108108,0.195086,0.096859,0.684066,0,cluster4
0.085586,0.287071,0.143979,0.543956,0,cluster3
0.040541,0.2322,0.188482,0.601648,0,cluster4
0.067568,0.237734,0.201571,0.576923,0.032545,cluster4
0.018018,0.269411,0.104712,0.686813,0.051134,cluster4
0.040541,0.232938,0.146597,0.695055,0.048047,cluster4
0.013514,0.22321,0.235602,0.626374,0,cluster4
0.081081,0.222074,0.193717,0.684066,0.045222,cluster4
0.063063,0.220104,0.209424,0.64011,0.006515,cluster4
0.040541,0.306079,0.253927,0.626374,0.203462,cluster4
0.04955,0.300584,0.196335,0.791209,0.105258,cluster4
0.054054,0.273809,0.109948,0.81044,0,cluster4
0.085586,0.290935,0.23822,0.67033,0,cluster4
0.009009,0.332806,0.175393,0.837912,0,cluster4
0.045045,0.276062,0.235602,0.752747,0.047455,cluster4
0.09009,0.274984,0.143979,0.81044,0,cluster4
0.04955,0.254238,0.201571,0.708791,0.02274,cluster4
0.031532,0.233617,0.206806,0.642857,0.046208,cluster4
0.085586,0.282896,0.196335,0.568681,0.062377,cluster4
0.036036,0.185057,0.188482,0.623626,0.037936,cluster4
0.067568,0.29242,0.159686,0.557692,0.021256,cluster3
0.036036,0.201464,0.198953,0.543956,0,cluster4
0.004505,0.341456,0.136126,0.697802,0.038209,cluster4
0.027027,0.317185,0.151832,0.703297,0.060571,cluster4
0.036036,0.328622,0.123037,0.714286,0.015609,cluster4
0.054054,0.346193,0.102094,0.700549,0.039486,cluster4
0.036036,0.379308,0.091623,0.824176,0,cluster4
0.040541,0.256432,0.180628,0.766484,0.055773,cluster4
0.067568,0.211192,0.196335,0.546703,0.027473,cluster4
0.040541,0.277197,0.219895,0.585165,0.079098,cluster4
0.054054,0.319943,0.133508,0.653846,0.058064,cluster4
0.045045,0.494748,0.057592,0.678571,0.030978,cluster3
0.058559,0.370182,0.117801,0.673077,0.018664,cluster4
0.072072,0.199348,0.251309,0.653846,0.04089,cluster4
0.04955,0.384065,0.086387,0.714286,0.026124,cluster4
0.040541,0.234074,0.222513,0.637363,0.170036,cluster4
0.04955,0.191727,0.188482,0.607143,0,cluster4
0.031532,0.317574,0.21466,0.60989,0,cluster4
0.036036,0.325505,0.10733,0.747253,0.009099,cluster4
0.027027,0.252927,0.136126,0.659341,0.043017,cluster4
0.054054,0.251053,0.185864,0.631868,0,cluster4
0.162162,0.1883,0.494764,0.714286,0,cluster4
0.045045,0.26246,0.180628,0.557692,0,cluster4
0.054054,0.44212,0.068063,0.648352,0.019316,cluster3
0.036036,0.306866,0.172775,0.681319,0.017789,cluster4
0.081081,0.170378,0.201571,0.645604,0.015131,cluster4
0.031532,0.31272,0.159686,0.634615,0,cluster4
0.04955,0.355377,0.141361,0.659341,0.028137,cluster4
